,ActivityID,HeartRate,Hand_Temperature,Hand_3Dacceleration16_X,Hand_3Dacceleration16_Y,Hand_3Dacceleration16_Z,Hand_3Dgyroscop_X,Hand_3Dgyroscop_Y,Hand_3Dgyroscop_Z,Hand_3Dmagnetometer_X,Hand_3Dmagnetometer_Y,Hand_3Dmagnetometer_Z,Chest_Temperature,Chest_3Dacceleration16_X,Chest_3Dacceleration16_Y,Chest_3Dacceleration16_Z,Chest_3Dgyroscop_X,Chest_3Dgyroscop_Y,Chest_3Dgyroscop_Z,Chest_3Dmagnetometer_X,Chest_3Dmagnetometer_Y,Chest_3Dmagnetometer_Z,Ankle_Temperature,Ankle_3Dacceleration16_X,Ankle_3Dacceleration16_Y,Ankle_3Dacceleration16_Z,Ankle_3Dgyroscop_X,Ankle_3Dgyroscop_Y,Ankle_3Dgyroscop_Z,Ankle_3Dmagnetometer_X,Ankle_3Dmagnetometer_Y,Ankle_3Dmagnetometer_Z
61513,10,76,32.3125,-0.87761,2.98408,8.98444,0.0360581,-0.00388697,-0.0244846,-1.30936,8.2545,-32.295,33.6875,0.0805596,8.3055,-5.59778,-0.0191768,0.0108727,-0.0599466,16.6395,-32.5584,6.6372,32.75,9.73462,-1.11327,-1.49161,0.0684438,0.0228111,0.00633727,-25.6888,7.10365,-25.3548
61524,10,76,32.3125,-0.835809,2.9848,9.10052,-0.00172877,-0.013936099999999998,-0.00107019,-2.0442400000000003,7.3011300000000015,-32.0252,33.6875,0.0748408,8.3042,-5.79148,0.0105079,0.0142079,-0.0250575,16.8869,-32.0518,6.77705,32.75,9.73662,-1.15188,-1.41417,-0.00154919,-0.00797793,0.00822754,-25.718000000000004,8.26255,-25.7817
61535,10,76,32.3125,-0.8320639999999999,2.94787,9.21617,0.0125202,0.0422152,-0.00575621,-2.27788,6.44466,-32.4133,33.6875,0.193859,8.34254,-5.63457,0.0079713,0.0062027,0.0357775,16.6363,-32.0421,6.3522300000000005,32.75,9.81356,-0.962837,-1.37597,-0.0136824,-0.0155261,0.0207286,-25.4504,8.12298,-24.9296
61546,10,76,32.3125,-0.789463,3.0624,9.33188,0.0268329,0.0192462,0.00120962,-1.91988,7.2945,-32.0254,33.6875,0.124194,8.23137,-5.4031400000000005,0.00216237,-0.00941829,0.00247745,17.022000000000002,-32.3145,6.63847,32.75,9.7001,-1.18994,-1.37572,-0.027464099999999998,-0.0445515,-0.00242425,-25.5692,7.483919999999999,-25.3548
61557,10,76,32.3125,-0.8377030000000001,4.04475,8.82751,0.202297,0.0413131,0.0217612,-2.04197,7.052910000000002,-31.8925,33.6875,0.196346,8.41836,-5.55732,0.00201692,-0.00823564,-0.0128519,16.2343,-31.7701,7.052910000000002,32.75,9.548,-1.22632,-1.45424,-0.027021,-0.00397883,-0.00598128,-25.8321,8.142430000000001,-24.7891
61568,10,76,32.3125,-0.762892,2.41546,9.14202,-0.07995529999999999,0.006160199999999999,-0.0106347,-1.79728,7.659969999999999,-32.4216,33.6875,0.19376,8.30488,-5.6344400000000014,0.00512251,0.0215983,0.00859843,15.7154,-31.3639,6.905989999999999,32.75,9.81258,-1.15268,-1.3748,0.0160768,0.0101012,0.010019,-25.5747,7.7416800000000014,-25.3551
61579,10,76,32.3125,-0.714688,3.13736,9.29426,-0.0709695,0.0163665,-0.0101879,-1.05273,7.4964,-32.0284,33.6875,0.0795155,8.342889999999999,-5.63664,0.012867600000000002,0.0154019,-0.0406452,16.771,-32.434,6.3554,32.75,9.66267,-1.1897,-1.37611,-0.049571300000000006,0.0127469,-0.0350301,-26.2106,7.64465,-25.3572
61590,10,76,32.3125,-0.908176,2.87257,9.21528,-0.0146495,-0.006215999999999999,0.014051,-1.67402,7.65348,-32.2906,33.6875,0.239781,8.26892,-5.36245,-0.00556449,-0.0234681,0.006519800000000001,16.3756,-32.2908,6.77485,32.75,9.70089,-1.03806,-1.37666,-0.016740099999999997,-0.0279954,-0.0132691,-25.6927,7.36175,-25.2132
61601,10,76,32.3125,-0.912991,2.94711,9.06101,-0.00131875,0.00137099,0.00778528,-1.7899599999999998,7.03919,-32.2866,33.6875,0.00631911,8.19329,-5.52131,-0.0491098,-0.000134611,-0.0132411,16.3577,-32.0331,7.619280000000002,32.75,9.92454,-1.0012,-1.41318,0.0356428,-0.0181211,0.0192586,-25.7047,8.0065,-25.0722
61612,10,76,32.3125,-0.794545,3.09899,9.17773,0.00547085,-0.021876,-0.0204512,-1.42523,7.39228,-31.8958,33.6875,0.117132,8.15451,-5.63534,0.0127781,0.0326551,-0.00754623,15.8475,-31.8849,7.19188,32.75,9.88452,-1.07625,-1.49031,0.030662400000000006,0.038212800000000005,0.0268635,-26.2235,8.03027,-25.7832
61623,10,76,32.3125,-0.877876,2.94614,8.98456,0.022599900000000003,0.0340499,-0.00505256,-1.67958,7.90215,-32.0296,33.6875,0.276305,8.53186,-5.44008,0.0328201,0.000712527,-0.00715543,16.8925,-32.568000000000005,6.92102,32.75,9.6977,-1.22726,-1.4527,0.0192663,0.00346764,0.00838966,-25.3231,7.987039999999999,-25.2127
61634,10,76,32.3125,-0.905776,3.21402,9.21417,0.00377413,-0.0391111,-0.0076602000000000016,-1.42076,7.14376,-32.0255,33.6875,0.118774,8.34303,-5.59721,0.011154,-0.000205619,-0.00492013,16.6383,-32.1711,6.3529800000000005,32.75,9.91924,-0.961621,-1.60643,0.00742447,-0.018304,-0.0139024,-25.6899,7.23287,-25.2131
61645,10,76,32.3125,-0.911125,3.21268,9.06014,0.00381371,-0.00693013,0.00674874,-1.43364,8.01321,-31.8996,33.6875,0.0470201,8.30665,-5.4435,-0.0190926,0.0122043,-0.0123125,16.6316,-32.0422,6.63421,32.75,9.8471,-1.07602,-1.49069,-0.0397764,0.021842,0.00919432,-25.8336,7.62418,-25.9232
61655,10,76,32.3125,-0.917007,3.13546,8.906360000000003,0.0314535,0.0394882,0.00443021,-1.79618,7.65983,-32.5528,33.6875,0.159076,8.30578,-5.51891,-0.00322326,0.00510762,-0.022824,16.2421,-32.2862,7.0559,32.75,9.77244,-1.03757,-1.4917,0.00016171,0.0216593,-0.0237873,-25.9641,8.277339999999999,-24.9316
61666,10,76,32.3125,-0.982955,2.98697,9.21378,-0.017287599999999997,-0.00772774,0.0214882,-1.29918,7.26145,-31.8953,33.6875,0.00537455,8.26834,-5.5603,0.0210347,0.0208505,0.00695831,16.3572,-31.3877,7.0516,32.75,9.81097,-1.03813,-1.45271,0.0299629,-0.00684776,-0.00743369,-26.3325,7.5228199999999985,-25.0738
61677,10,76,32.3125,-0.796149,3.06072,9.13935,-0.0105684,0.014480200000000004,0.00390968,-1.4157799999999998,7.0191300000000005,-32.4185,33.6875,0.0396594,8.11683,-5.67535,-0.0112723,-0.0145707,0.0111363,16.6352,-32.4294,6.77744,32.75,9.73612,-1.03766,-1.45348,-0.024749,0.012356,0.00835718,-25.3215,7.987389999999999,-25.0708
61688,10,76,32.3125,-0.947573,3.02395,9.13721,0.0236186,0.0108412,0.00173191,-2.04768,7.797439999999999,-32.4219,33.6875,0.155446,8.22969,-5.63489,0.020452,0.0049472000000000006,-0.0139599,16.8896,-31.9226,6.49432,32.75,9.77334,-1.07586,-1.45286,0.0375211,0.0157,-0.00168818,-25.1961,7.72155,-25.7792
61699,10,76,32.3125,-0.982951,2.79761,9.2529,-0.00629599,0.027553300000000003,-0.00981766,-1.54461,7.27429,-32.2885,33.6875,0.195948,8.26775,-5.55684,-0.000718232,0.0371524,-0.0255401,16.8932,-32.3098,6.63755,32.75,9.59112,-1.19019,-1.26107,0.0130454,-0.00372331,-0.000359271,-25.6958,7.36107,-25.4969
61710,10,76,32.3125,-0.757555,2.98489,9.17867,-0.00331336,0.0206334,0.0100523,-0.924497,7.36528,-32.2904,33.6875,0.00338586,8.38078,-5.63814,-0.00823168,-0.0041992,-0.0457157,16.4883,-31.3924,6.91153,32.75,9.80967,-1.07578,-1.49108,-0.0329111,0.0246845,-0.00494024,-25.7086,7.746689999999999,-25.9229
61721,10,76,32.3125,-0.829656,2.9106,9.2933,-0.0405324,-0.017403099999999998,-0.0108805,-2.05273,8.169989999999999,-32.4242,33.6875,0.120216,8.45625,-5.55883,-0.0224445,-0.048100800000000006,-0.0280513,16.2343,-31.7701,7.052910000000002,32.75,9.73682,-1.11392,-1.41441,0.0275485,-0.00194862,-0.0129083,-25.7043,7.61815,-25.7809
61732,10,76,32.3125,-0.7205699999999999,3.06014,9.14048,-0.043321,-0.0328931,-0.0247865,-1.66274,6.66029,-32.0221,33.6875,0.087223,8.23175,-5.36509,0.0163382,0.013797,-0.0418089,16.7628,-32.0469,6.49415,32.75,9.73132,-1.11231,-1.60742,0.0716647,-0.036548,0.0128787,-25.7008,7.74839,-25.2137
61743,10,76,32.3125,-0.802834,3.05904,8.946819999999997,-0.011582299999999998,0.045896,-0.00845897,-2.03802,6.6805,-31.759,33.6875,0.08419019999999999,8.38158,-5.48179,0.014815200000000002,0.00545464,-0.00126624,16.2332,-32.1574,7.47812,32.75,9.84729,-1.03805,-1.49093,0.019516,-0.0145105,0.000344334,-25.5778,7.741,-25.6388
61754,10,76,32.3125,-0.869857,3.13752,9.17647,-0.00819293,0.031914099999999994,-0.00218128,-1.67402,7.65348,-32.2906,33.6875,0.118973,8.418339999999999,-5.59745,0.016089,-0.0095056,-0.0272222,16.7683,-32.5631,6.63812,32.75,9.70109,-1.00009,-1.37689,0.00852254,0.0150667,-0.00570913,-25.7141,8.00445,-25.9232
61765,10,76,32.3125,-0.793741,3.02345,9.21649,-0.0113476,0.00865355,0.0053826,-1.42244,7.2679399999999985,-32.0263,33.6875,0.0748408,8.3042,-5.79148,0.0185731,0.0179206,0.0265961,16.3751,-31.6454,6.20716,32.75,9.62325,-1.15085,-1.45393,0.0225734,0.00157039,-0.00501098,-25.9594,7.76045,-25.4983
61776,10,76,32.3125,-1.06201,3.06243,9.09687,-0.0258838,0.000485168,-0.0084405,-1.80335,7.78475,-31.8974,33.6875,-0.0352268,8.192639999999999,-5.63823,0.038019300000000006,0.0037696,-0.0319208,17.2823,-32.1949,6.3576,32.75,9.73592,-1.07563,-1.45324,0.0443329,-0.0120299,0.0106735,-26.8539,7.67548,-25.785
61787,10,76,32.3125,-0.947577,3.21331,9.09808,-0.015063900000000003,0.00312132,-0.0107209,-1.9171,7.170160000000001,-32.1559,33.6875,0.08026080000000001,8.19254,-5.59741,-0.0193533,-0.0279719,-0.0122415,16.6286,-32.3005,7.0586699999999984,32.75,9.73792,-1.11424,-1.37581,0.0237016,0.00971099,-0.000205239,-25.6923,7.49131,-24.9297
61798,10,76,32.3125,-0.790263,2.94858,9.33225,-0.0331248,-0.0138982,-0.00983499,-1.30709,8.006269999999999,-32.1622,33.6875,0.0798143,8.45585,-5.6370000000000005,-0.017962099999999998,0.0140405,-0.0205064,16.6309,-32.3004,6.917680000000002,32.75,9.73792,-1.11424,-1.37581,0.00288097,-0.00464171,0.0295394,-26.2211,8.28974,-25.0743
61809,10,76,32.3125,-0.912192,3.06092,9.06064,0.00096397,0.0419136,-0.00925926,-1.42084,7.39169,-32.4207,33.6875,0.119918,8.34329,-5.55847,-0.0193952,0.0112109,-0.00501241,16.3631,-31.7748,7.053839999999999,32.75,9.77374,-0.999926,-1.45333,0.00770448,-0.0137356,0.0310423,-25.8453,8.398480000000001,-25.4986
61820,10,75,32.3125,-0.908984,3.13747,9.1374,-0.0205893,0.0127188,0.00706433,-0.913883,6.74405,-32.5491,33.6875,0.0828472,8.30602,-5.52029,-0.0244213,-0.0120151,-0.0286945,16.3693,-32.0328,6.914339999999998,32.75,9.72802,-1.11135,-1.7232299999999998,0.0559144,-0.0222595,0.00509389,-25.8297,7.88398,-25.0725
61830,10,75,32.3125,-0.904702,2.98706,9.29192,0.0220762,0.016416200000000002,-0.00729984,-1.92266,7.418830000000002,-31.895,33.6875,0.15823099999999998,8.41848,-5.55802,0.0291777,-0.00242802,-0.047960400000000014,16.6234,-31.6551,6.77296,32.75,9.74072,-1.00097,-1.2993,0.035464800000000005,-0.0208961,-0.0107019,-25.6942,7.36141,-25.3551
61841,10,75,32.3125,-0.865316,3.40376,9.25262,-0.0796781,-0.0204566,-0.00564113,-1.30819,8.00642,-32.031,33.6875,0.0794158,8.30524,-5.63652,-0.012386,-0.0181181,-0.0468871,16.1176,-32.4104,6.9147300000000005,32.75,9.848,-1.11431,-1.45186,0.0205016,0.0155864,0.00614335,-25.4395,7.60745,-24.929
61852,10,75,32.3125,-0.909788,3.21302,9.09865,0.0174876,0.0306305,-0.034475599999999995,-1.17936,7.75126,-32.1609,33.6875,0.120017,8.380939999999999,-5.5585900000000015,0.0280128,-0.0299872,-0.0268143,16.4998,-32.2957,7.05775,32.75,9.73772,-1.15221,-1.3755700000000002,-2.10059e-05,-0.0411895,0.0220994,-25.9423,7.246289999999999,-24.9303
61863,10,75,32.3125,-1.02609,2.98592,9.05918,-0.299142,0.0525039,0.020587,-1.18046,7.751410000000001,-32.0297,33.6875,0.384233,8.266630000000001,-5.63087,-0.07342910000000001,0.07346950000000001,-0.00758378,16.5055,-31.9083,6.35056,32.75,9.73812,-1.07627,-1.37604,-0.0281557,-0.038197,-0.0173335,-26.3461,8.16723,-25.0746
61874,10,75,32.3125,-1.54585,5.83276,8.7339,0.3839010000000001,-0.122868,0.8569370000000001,-2.05998,8.54285,-32.164,33.6875,-0.115334,8.45541,-5.79542,-0.15418900000000002,0.0566989,-0.172048,16.7487,-31.2727,6.6306600000000016,32.75,9.73482,-1.0753,-1.49185,0.00473312,-0.0244651,0.00730172,-25.5871,8.256860000000001,-25.4976
61890,10,75,32.3125,-0.0826491,0.895324,9.46524,-1.65617,0.490278,1.79348,2.5937,14.0024,-32.8627,33.6875,-0.0532,8.46073,-4.98117,-0.0310001,-0.0153131,0.07535130000000001,16.387999999999998,-32.0323,5.78643,32.75,9.80947,-1.11375,-1.49084,0.00679336,-0.06818819999999999,0.0273783,-26.0965,8.282689999999999,-25.3576
61896,10,75,32.3125,-0.28089400000000003,-2.13534,9.81888,-0.960134,0.130954,1.5728799999999998,4.42431,16.3867,-32.7496,33.6875,0.0976682,8.723310000000001,-5.05673,-0.0681697,-0.0199394,0.025085,16.135,-32.0227,5.50261,32.75,9.6953,-1.26459,-1.52967,0.0426403,-0.0944373,0.0469199,-26.3352,7.6517,-25.074
61907,10,75,32.3125,-1.8531,-1.13465,10.0229,-0.228718,0.0201177,0.164184,5.92152,16.4304,-33.5403,33.6875,-0.0123994,8.61175,-4.90348,-0.12795299999999998,-0.0853982,-0.0203601,16.7998,-32.9495,5.0894900000000005,32.75,9.65348,-1.26307,-1.6844599999999998,-0.07227810000000001,-0.0875643,0.00414408,-26.2344,8.54579,-25.7838
61918,10,75,32.3125,-2.47005,-0.224133,9.47174,-0.397453,-0.118753,0.179223,5.5387,17.8151,-34.5978,33.6875,-0.402349,8.3099,-5.18061,-0.0800342,-0.061002199999999986,-0.0422865,15.9035,-32.6579,4.5175800000000015,32.75,9.8366,-1.18703,-1.83742,0.0361303,-0.0280623,0.00419966,-26.4863,8.68878,-25.2176
61929,10,75,32.3125,-0.0997614,0.739542,9.00366,-0.0533867,0.026453,0.6103810000000001,6.6452,18.129,-33.6833,33.6875,-0.400061,8.310410000000001,-5.10313,0.0571554,0.0101146,-0.0904282,16.4156,-32.1607,4.23631,32.75,9.6869,-1.18608,-1.83896,0.0745758,0.0268087,0.0197825,-26.7422,9.08987,-24.5098
61940,10,75,32.3125,-0.740803,-1.3381299999999998,9.46292,-0.203211,-0.0683318,0.7549359999999999,7.385639999999999,18.8337,-34.214,33.6875,0.08976139999999999,8.75915,-5.3280400000000006,0.0614021,0.0380245,-0.0222568,17.0602,-32.8299,4.80861,32.75,9.61695,-1.30112,-1.6460099999999998,0.0516556,0.004656800000000001,0.000608671,-25.9555,8.02026,-24.6476
61951,10,75,32.3125,-1.52929,-1.93668,9.72254,0.0100799,-0.032691399999999995,0.338567,8.75014,19.257,-34.613,33.6875,-0.485241,8.38389,-5.4146800000000015,0.0380845,-0.00379791,-0.0585677,17.1842,-32.0602,4.38209,32.75,9.76635,-1.1498700000000002,-1.6840099999999998,0.0313339,0.0136815,-0.0552896,-26.468000000000004,8.0454,-24.7913
61962,10,75,32.3125,-0.49297,0.142433,9.76953,0.197122,-0.000631709,0.0203395,9.12615,18.6169,-33.9537,33.6875,-0.13236199999999998,8.64846,-5.09938,0.0636105,0.0547385,-0.0354233,16.2783,-32.6725,5.22529,32.75,9.6931,-1.26395,-1.60687,0.00166366,-0.0109194,-0.0256643,-27.2411,8.4706,-24.6526
61973,10,75,32.3125,-0.6934020000000001,-0.540691,9.5764,0.145337,0.023405900000000004,0.0154256,9.37472,19.0994,-34.7446,33.6875,-0.13683800000000002,8.685080000000001,-5.25446,0.0277709,0.019189,-0.0607595,16.3971,-32.9357,6.07364,32.75,9.80157,-1.14947,-1.76083,0.0295538,0.00625097,-0.000222285,-26.8551,8.322610000000001,-24.6511
61984,10,75,32.3125,-0.662573,-0.201878,9.30631,0.0071182,-0.00684725,0.00763017,9.51811,17.8506,-34.9997,33.6875,-0.284275,8.42328,-5.06268,-0.0195557,0.055372500000000005,-0.034922900000000014,17.0313,-32.3143,6.07452,32.75,9.77075,-1.15116,-1.5296,0.037538,-0.0095748,-0.00901481,-26.2211,8.28974,-25.0743
61995,10,74,32.3125,-0.758033,0.257958,9.72669,0.0148859,0.00791871,0.0224135,9.01057,18.6223,-35.0034,33.6875,-0.102752,8.458260000000001,-5.369269999999998,0.06790539999999999,-0.0164202,-0.042248400000000005,17.1793,-32.964,5.5152199999999985,32.75,9.62215,-1.1505299999999998,-1.49254,0.0256269,-0.00841742,-0.0161249,-26.086,8.155510000000001,-24.6482
62005,10,74,32.3125,-0.762853,0.5218550000000001,9.53329,0.109652,0.000536014,0.0275908,8.773639999999999,17.7663,-34.9977,33.6875,-0.101708,8.420869999999999,-5.33041,0.035679699999999995,0.073393,-0.0293333,16.9072,-32.3094,5.79162,32.75,9.80118,-1.22541,-1.76036,-0.00469171,0.0538163,0.00170913,-25.9703,8.27597,-25.4989
62016,10,74,32.3125,-0.8301299999999999,-0.00569163,9.88045,-0.00222182,0.0102798,-0.0320476,9.2672,17.8642,-34.7368,33.6875,-0.137236,8.534460000000001,-5.25398,-0.0272721,-0.0307518,-0.0340327,16.6476,-32.1709,5.78903,32.75,9.8434,-1.15099,-1.6060299999999998,0.0259276,0.00127872,-0.0199719,-26.2087,7.77455,-24.9319
62027,10,74,32.3125,-0.661773,-0.0880605,9.30593,0.12518900000000002,0.030916000000000006,-0.0923872,9.27159,17.8636,-35.2618,33.6875,-0.13713699999999998,8.57212,-5.2541,-0.0142716,-0.0434746,0.0542764,16.5121,-32.0372,6.06933,32.75,9.72762,-1.18728,-1.7227599999999998,-0.026069400000000003,0.0252795,-0.00255344,-25.9719,8.27563,-25.6408
62038,10,74,32.3125,-0.912403,0.371936,9.60853,0.303377,0.000809644,-0.0851827,9.39639,18.2288,-35.9204,33.6875,-0.102952,8.38295,-5.36903,0.0356563,-0.10699000000000003,0.0403144,16.7576,-31.4016,6.20844,32.75,9.61735,-1.22518,-1.64648,0.0356218,-0.0181926,0.012956,-26.4824,8.43068,-25.3591
62049,10,74,32.3125,-1.13273,0.526786,9.75865,0.0180374,-0.0133357,-0.142009,8.41447,17.1645,-35.6495,33.6875,-0.140468,8.608989999999999,-5.37044,0.0235708,-0.055845000000000006,-0.00856219,17.1605,-32.1899,5.93371,32.75,9.76525,-1.14955,-1.7226099999999998,-0.00158981,0.018661,-0.00727751,-26.2246,8.6774,-24.6493
62060,10,74,32.3125,-0.918007,-0.235427,9.57201,1.13708,0.0618741,-0.342221,8.31354,15.9284,-36.4292,33.6875,0.0877211,8.420010000000001,-5.36569,0.0465151,0.00475681,0.0309968,16.1237,-31.8939,6.06582,32.75,9.61645,-1.18689,-1.6853200000000002,0.0309407,0.0239446,-0.0118688,-26.8434,8.06621,-24.0835
62071,10,74,32.3125,-0.6620119999999999,-1.45152,9.57994,0.312748,-0.0345033,-0.667776,7.55238,16.5901,-35.6443,33.6875,0.123401,8.79565,-5.48243,0.0489478,0.107143,0.000755091,16.1343,-32.2809,5.78608,32.75,9.6876,-1.26234,-1.7998900000000002,0.0273421,-0.0106005,0.0114299,-26.0876,8.15517,-24.7901
62082,10,74,32.3125,-1.84992,0.267426,9.82576,0.364347,-0.124267,-1.43039,5.57238,15.3314,-34.5828,33.6875,-0.0970335,8.45956,-5.17556,0.097604,0.0606867,-0.00663419,16.2429,-32.028,6.77243,32.75,9.68969,-1.07282,-1.76245,0.047473900000000006,0.00722632,-0.000953714,-25.8379,8.27063,-25.073
62093,10,74,32.3125,-1.55698,1.20955,9.36512,0.497159,-0.248108,-1.78695,2.47541,13.8843,-33.3866,33.6875,-0.0677702,8.57033,-5.48516,0.0484445,-0.0418756,0.0615351,16.0024,-32.5344,6.20962,32.75,9.73592,-1.07563,-1.45324,0.016721299999999998,0.00358578,0.0107473,-26.3555,8.68309,-24.9334
62104,10,74,32.3125,-1.17938,2.68358,9.05791,0.5945050000000001,-0.207412,-1.2587700000000002,-0.109036,11.5408,-32.5798,33.6875,0.0825483,8.193060000000001,-5.51993,-0.00107796,-0.0354504,0.132045,16.2502,-31.8987,6.2077300000000015,32.75,9.65387,-1.18713,-1.6849299999999998,-0.024577900000000003,-0.00733498,-0.0075818,-25.8177,7.23924,-25.2135
62115,10,74,32.3125,-1.05001,4.58033,9.13042,0.8556299999999999,0.0957294,-0.2696,-1.3239299999999998,9.24814,-32.1697,33.6875,0.0438876,8.41884,-5.56009,0.0114163,-0.0291164,0.07341489999999999,15.4712,-32.3867,7.05111,32.75,9.6972,-1.11304,-1.492,0.00158399,0.0119738,-0.0136338,-25.827,7.7551,-25.0723
62126,10,74,32.3125,-0.7929999999999999,5.97768,8.62922,1.25508,0.111101,0.148898,-1.68632,8.3989,-32.0326,33.6875,0.343931,8.303889999999999,-5.70916,0.0940804,-0.0414009,0.045523,16.1078,-31.7652,6.9110000000000005,32.75,9.76804,-1.03629,-1.64611,-0.0371503,-0.0279425,-0.00150624,-26.0813,7.638619999999999,-25.2149
62137,10,74,32.3125,-1.17857,2.22931,9.17491,-0.208347,-0.0309337,0.0299421,-1.19671,8.86923,-31.9052,33.6875,0.49609,8.19045,-5.70604,0.0137375,-0.0414566,0.00616408,15.598,-32.2624,7.05128,32.75,9.73352,-1.11295,-1.53022,0.00701817,-0.00808556,0.0255793,-26.2278,8.15881,-25.9252
62148,10,74,32.3125,-0.953718,2.71943,9.02268,0.016477900000000004,-0.033230300000000004,0.015256700000000003,-0.818734,8.97262,-32.694,33.6875,0.73164,8.191289999999999,-5.46945,-0.042831400000000006,-0.0626696,0.031401599999999995,16.1067,-32.1525,7.33621,32.75,9.61955,-1.22583,-1.5692700000000002,0.0538022,0.0162286,0.024355,-26.3481,8.03732,-25.5
62159,10,74,32.3125,-0.8765229999999999,2.1890400000000003,9.17957,-0.17383900000000002,0.0126751,-0.0174997,-0.949603,8.73221,-31.5112,33.6875,0.5771930000000001,8.304210000000001,-5.55005,0.000405397,0.00779416,-0.032083999999999994,15.728,-31.8799,6.627000000000002,32.75,9.75935,-1.22388,-1.91516,0.00132651,-0.0229077,-0.00923515,-26.3403,8.03903,-24.7908
62170,10,74,32.3125,-0.7556729999999999,2.49302,9.33431,-0.0622709,-0.0381611,0.00821984,-0.944041,8.48355,-31.7722,33.6875,0.276951,8.34385,-5.40074,-0.0280962,0.00676851,-0.0259136,15.8646,-32.4008,6.630910000000001,32.75,9.76934,-0.998641,-1.60774,0.0123369,-0.0249269,-0.00922511,-27.1125,8.20545,-25.0774
62180,10,74,32.3125,-0.8358049999999999,2.79544,9.13965,0.00126718,0.0111588,-0.00272775,-1.32283,9.24799,-32.301,33.6875,0.346517,8.41737,-5.63204,0.0054227,-0.00440506,-0.0358181,16.105999999999998,-32.4107,7.619680000000002,32.75,9.6937,-1.15004,-1.6075700000000002,-0.0112877,0.00772986,0.00125957,-26.3387,8.03937,-24.649
62191,10,74,32.3125,-0.79427,2.75821,9.25586,0.0163063,0.0468417,0.00781216,-0.698179,8.84253,-32.0373,33.6875,0.301639,8.45358,-5.8653,0.0215381,0.00758651,-0.0560663,15.4622,-32.2579,7.473330000000002,32.75,9.68729,-1.11015,-1.83942,0.0163448,0.0450185,0.00877164,-26.5954,8.18133,-24.5082
62202,10,74,32.3125,-1.02368,2.56993,9.21457,-0.051627,-0.0125134,-0.0384423,-1.33549,9.37365,-30.9894,33.6875,0.382344,8.416730000000001,-5.70883,0.080662,0.00441946,-0.020976,16.1266,-32.5393,6.49252,32.75,9.69299,-1.07378,-1.64664,0.0109723,-0.0164893,0.013694799999999998,-26.2172,8.03163,-25.2159
62213,10,74,32.3125,-0.906298,2.57006,9.33179,0.00906249,0.00762473,-0.0144384,-1.44331,9.13015,-32.5625,33.6875,0.268746,8.26673,-5.67168,0.011701799999999998,-0.0142727,-0.0340323,15.719,-31.751,7.04922,32.75,9.68949,-1.11079,-1.76222,0.02049,-0.012676,0.021633000000000003,-25.9653,8.40656,-24.7899
62224,10,74,32.3125,-1.02716,2.6448,9.09881,0.030478700000000008,0.0238444,-0.016141899999999997,-1.19049,8.2486,-31.639,33.6875,0.347163,8.22936,-5.5927,0.00782305,0.00103909,-0.0231512,15.8627,-32.2718,6.630160000000001,32.75,9.73242,-1.11263,-1.56882,-0.0273506,0.0412264,-0.0331291,-26.2184,8.160860000000001,-25.0742
62235,10,74,32.3125,-0.7950699999999999,2.6444,9.25623,0.00808616,0.00614295,-0.0069786,-0.5733090000000001,8.95979,-32.3007,33.6875,0.384133,8.22898,-5.63075,-0.0620668,-0.00884884,-0.027238400000000003,16.3736,-32.1618,6.7741,32.75,9.6926,-1.14972,-1.64618,0.0119866,-0.0369599,0.00326494,-25.8157,7.36914,-24.7882
62246,10,74,32.3125,-0.759688,2.6813700000000003,9.17966,0.00283424,0.039851099999999993,-0.0544237,-1.32048,8.75183,-31.773000000000003,33.6875,0.380802,8.26586,-5.74709,0.00197959,-0.02679,0.00897558,15.3462,-31.8655,6.34226,32.75,9.80507,-1.11246,-1.64525,0.039108,0.0116341,0.0030043,-26.6074,8.30816,-25.3594
62257,10,73,32.3125,-1.09979,2.684,9.17456,-0.08272460000000001,0.0302676,-0.014070600000000004,-0.8275889999999999,9.22173,-32.0393,33.6875,0.235206,8.26789,-5.51741,1.35021e-05,0.010539,-0.0441595,15.8533,-32.272,7.19412,32.75,9.77024,-1.03693,-1.5689,-0.00597407,-0.0120186,-0.00363807,-26.2129,7.90309,-25.0739
62268,10,73,32.3125,-0.8669040000000001,2.60805,9.37074,0.0319561,-0.00793372,0.0129331,-1.07462,9.11082,-32.0382,33.6875,0.233118,8.34268,-5.59513,-0.014309,0.018424400000000004,-0.0321933,16.5064,-32.4246,6.77652,32.75,9.66118,-1.26532,-1.41424,0.00445973,-0.00367828,-0.0232259,-26.3403,8.03903,-24.7908
62279,10,73,32.3125,-1.09952,2.53258,9.21356,0.063332,-0.00732403,-0.015047799999999997,-1.32056,8.99976,-32.1682,33.6875,0.30676,8.22896,-5.67087,0.0396755,0.016838099999999998,-0.0296834,15.4732,-32.5158,7.05185,32.75,9.80927,-1.15172,-1.49061,0.0421995,-0.0242793,-0.00126306,-25.8379,8.27063,-25.073
62290,10,73,32.3125,-0.8030970000000001,2.83174,8.98607,0.0563428,-0.00703025,-8.88181e-05,-0.681491,8.09653,-32.8202,33.6875,0.192815,8.37993,-5.6734300000000015,0.0089634,-0.0165153,-0.043437800000000006,16.107,-32.0234,7.19447,32.75,9.88052,-0.999031,-1.64518,0.00935275,0.0120755,0.0194726,-26.343000000000004,8.167910000000001,-24.791
