,ActivityID,HeartRate,Hand_Temperature,Hand_3Dacceleration16_X,Hand_3Dacceleration16_Y,Hand_3Dacceleration16_Z,Hand_3Dgyroscop_X,Hand_3Dgyroscop_Y,Hand_3Dgyroscop_Z,Hand_3Dmagnetometer_X,Hand_3Dmagnetometer_Y,Hand_3Dmagnetometer_Z,Chest_Temperature,Chest_3Dacceleration16_X,Chest_3Dacceleration16_Y,Chest_3Dacceleration16_Z,Chest_3Dgyroscop_X,Chest_3Dgyroscop_Y,Chest_3Dgyroscop_Z,Chest_3Dmagnetometer_X,Chest_3Dmagnetometer_Y,Chest_3Dmagnetometer_Z,Ankle_Temperature,Ankle_3Dacceleration16_X,Ankle_3Dacceleration16_Y,Ankle_3Dacceleration16_Z,Ankle_3Dgyroscop_X,Ankle_3Dgyroscop_Y,Ankle_3Dgyroscop_Z,Ankle_3Dmagnetometer_X,Ankle_3Dmagnetometer_Y,Ankle_3Dmagnetometer_Z
88261,10,81,33.8125,3.34146,2.1906,8.81939,-0.0420471,0.0162607,-0.00229315,7.226960000000001,-30.5516,-38.901,34.9375,0.512174,8.1136,5.17509,0.00616345,0.0157897,-0.0229962,-0.8547870000000001,-36.9375,1.88719,33.4375,8.789769999999999,2.63261,-3.83992,0.00867031,-0.00759404,0.00274387,-3.63552,-22.2452,43.6873
88272,10,81,33.8125,3.36855,2.18763,8.51191,0.00780275,-0.00337019,0.0119293,7.10018,-29.8009,-39.8239,34.9375,0.356085,8.037989999999999,5.0563400000000005,-0.0208219,0.016809900000000003,0.000781278,-0.836141,-36.937,0.759286,33.4375,8.86632,2.74572,-3.80125,-0.0003572030000000001,-0.0213396,-0.0194655,-3.89176,-21.9736,44.1115
88282,10,81,33.8125,3.34093,2.11473,8.81964,0.013656299999999998,-0.00515108,-0.0256536,7.4851899999999985,-31.1859,-39.0289,34.9375,0.513119,8.03855,5.21407,0.0388092,-0.00467445,-0.0214951,-0.5921270000000001,-36.8178,1.46533,33.4375,8.720419999999999,2.63148,-3.64768,0.0214846,-0.00571376,-0.0058699,-3.75819,-22.1082,44.3958
88293,10,81,33.8125,3.19806,1.96648,9.08741,0.146421,-0.05960880000000001,-0.0532523,7.59952,-30.6954,-38.6384,34.9375,0.894265,8.037360000000001,5.22098,0.132158,0.0373915,-0.0239,-0.972316,-37.0615,1.32306,33.4375,8.86392,2.7084,-3.87822,-0.013166,0.0267415,0.0234896,-3.51831,-21.6064,43.9706
88304,10,80,33.8125,2.09922,2.1257,8.95495,-0.229916,-0.208024,-0.489113,8.34802,-31.2314,-38.1117,34.9375,0.511031,8.113339999999999,5.13635,-0.137471,-0.0602948,0.0266231,-1.2448,-36.536,1.7412,33.4375,8.90445,2.66923,-3.7618,0.0607576,-0.00450875,0.00921179,-3.37616,-21.9981,44.5389
88315,10,80,33.8125,3.36184,3.51148,8.04549,0.243362,-0.0808615,-0.396939,9.98679,-31.8165,-39.9488,34.9375,0.514462,8.11412,5.25257,-0.13677899999999998,-0.0705245,-0.0606502,-0.344317,-36.1821,1.46344,33.4375,8.79787,2.7063,-3.57017,0.00426234,0.0166456,-0.0230358,-3.13121,-21.8837,43.8304
88326,10,80,33.8125,5.49946,3.12178,8.7716,0.0675056,-0.0758068,-0.194351,10.4956,-33.3321,-38.8907,34.9375,0.708267,8.039,5.37249,-0.0070056,0.034360699999999994,-0.0466919,-0.458283,-36.6933,1.04254,33.4375,8.76234,2.85809,-3.53289,0.00470035,0.00220063,-0.00583985,-3.73909,-23.0104,44.3969
88337,10,80,33.8125,3.03676,1.2834,8.93335,-0.490859,-0.397067,-0.295574,10.4961,-32.9603,-39.5492,34.9375,0.402107,8.00204,5.32834,0.0637385,0.00760318,-0.0184267,-0.21034,-36.8321,1.75008,33.4375,8.791269999999999,2.70823,-3.80179,0.00528756,-0.01029,0.0405211,-3.13004,-22.0129,43.6888
88348,10,80,33.8125,3.49697,2.9382,7.703060000000002,-0.00421459,-0.362242,-0.704221,11.1218,-33.1179,-39.8119,35,0.5075,8.074910000000001,5.02025,-0.0696653,-0.0152346,-0.000606898,-0.07133560000000001,-37.353,1.6130000000000002,33.4375,8.78997,2.67058,-3.84016,0.0549484,-0.024789500000000003,-0.00596072,-3.64799,-21.2121,44.537
88359,10,80,33.8125,4.01502,4.59774,7.05094,0.192779,0.0540442,-0.565377,12.2452,-32.6824,-41.1292,35,0.326376,8.190539999999999,5.32636,0.0398986,0.027077,-0.0119519,-0.598753,-36.6888,1.74656,33.4375,8.75884,2.8210900000000003,-3.64846,-0.033688800000000005,0.0256876,0.00924641,-3.77416,-21.7233,43.6862
88370,10,80,33.8125,3.78474,3.77518,8.204889999999999,-0.247119,0.0971378,0.118801,12.8846,-34.5774,-40.2004,35,0.558096,8.03999,5.44721,-0.0978142,0.00162606,0.0119678,-0.466141,-36.1771,1.03955,33.4375,8.749239999999999,2.67178,-3.95635,0.0157447,-0.051812800000000006,-0.00474184,-3.7652,-21.8508,44.2537
88381,10,80,33.8125,3.15813,2.4207,8.93133,-0.433647,0.08402960000000001,0.06664149999999999,12.6165,-32.3302,-41.5258,35,0.5981989999999999,7.92743,5.52574,0.0329403,-0.0363162,-0.00147453,-0.452023,-36.9513,0.903044,33.4375,8.870519999999997,2.70647,-3.64661,0.00767034,-0.0124072,0.00505931,-3.24764,-22.2633,44.1141
88392,10,80,33.8125,3.56925,3.09805,8.66579,-0.0546727,-0.00203425,-0.0205962,13.2387,-31.7437,-42.5804,35,0.29015,8.040560000000001,5.4036300000000015,0.052677,-0.0321821,-0.0358156,-0.33536,-36.3109,1.04122,33.4375,8.90284,2.78378,-3.8397,0.0229499,-0.03914,-0.0109059,-3.7652,-21.8508,44.2537
88403,10,80,33.8125,3.41462,2.79537,8.62601,0.041142000000000005,0.0116885,-0.0389562,12.99,-31.7304,-42.58,35,0.47769,8.189810000000001,5.29038,0.0271518,-0.013153299999999998,-0.0453171,-0.334495,-36.8273,1.46718,33.4375,8.834389999999997,2.74435,-3.60862,0.012181399999999998,-0.004459899999999999,0.00357024,-4.27925,-21.826,43.9682
88414,10,80,33.8125,3.53093,2.83311,8.7046,0.0122226,0.00561612,0.0314959,12.8663,-32.0957,-42.0526,35,0.517694,8.039589999999999,5.36904,-0.00125554,0.0225614,0.00198733,-0.07133560000000001,-37.353,1.6130000000000002,33.4375,8.86542,2.78401,-3.84009,-0.0430352,0.000738662,0.00111046,-3.37732,-22.3868,43.6883
88425,10,80,33.8125,3.52532,2.79382,8.5507,0.0663067,-0.00519992,-0.0007351969999999999,13.1183,-32.1094,-42.4467,35,0.517893,8.1149,5.36879,0.034468800000000015,0.0352705,-0.0122085,-0.32677,-36.5689,0.76074,33.4375,8.83019,2.78361,-3.76327,-0.0124014,-0.0278614,0.0119512,-3.7613,-22.1089,44.1122
88436,10,80,33.8125,3.51969,3.13326,8.318539999999999,-0.00388559,0.0268763,-0.00563004,12.6198,-32.0827,-42.3147,35,0.4838560000000001,7.927789999999999,5.52367,0.0125094,-0.00879757,-0.0228161,-0.20837600000000006,-36.9612,1.75082,33.4375,8.9826,2.66779,-3.64522,0.0245238,0.00813756,0.00687181,-3.90229,-21.8465,43.4022
88447,10,80,33.8125,3.4468,2.7558,8.472669999999999,0.0622745,0.0251637,0.0110551,13.241,-32.2398,-42.0525,35,0.216607,8.191930000000001,5.47925,-0.0207981,0.027774700000000003,-0.0121537,-0.33879000000000004,-36.6983,1.60742,33.4375,8.790560000000001,2.7844900000000004,-3.84086,0.0140977,0.00199102,0.00521126,-4.02651,-21.7099,43.9689
88457,10,80,33.8125,3.41488,3.02267,8.58676,-0.013638299999999996,-0.0228451,0.016869799999999997,12.7419,-31.8411,-42.4476,35,0.5958640000000001,8.34084,5.40819,-0.01291,0.0503302,-0.0291424,-0.8252200000000001,-37.1949,0.33781300000000003,33.4375,8.75675,2.63156,-3.6859,-0.00404068,-0.0322871,0.00641753,-3.88046,-22.3596,44.3957
88468,10,80,33.8125,3.4082,2.83163,8.43335,-0.145984,0.021874,-0.0051406,12.7424,-31.9652,-42.3156,35,0.555709,8.00182,5.36985,-0.0390192,-0.00846253,0.027719,-0.572249,-37.2045,0.621637,33.4375,8.82869,2.70799,-3.8014,0.052679099999999986,0.0102728,-0.00248692,-3.5081800000000003,-21.8632,44.3964
88479,10,80,33.8125,3.44412,2.75513,8.395660000000001,-0.0757858,0.0283921,-0.0257389,13.3636,-31.6264,-42.8439,35,0.4439520000000001,8.11565,5.44489,-0.0329456,-0.0146499,0.0125639,0.0628749,-37.0994,1.04847,33.4375,8.79217,2.66994,-3.76295,0.0233904,0.00142369,-0.015250799999999997,-3.64331,-21.729,43.9703
88490,10,79,33.8125,3.25729,3.62818,8.274460000000001,0.125931,-0.0344682,-0.00842169,13.3621,-32.246,-41.659,35,0.5202289999999999,7.70149,5.48634,-0.0303893,-0.0205281,-0.015956799999999997,0.06127680000000001,-36.8413,0.905991,33.4375,8.79406,2.8214900000000003,-3.72528,0.0039409,0.004711,-0.00187961,-3.64838,-21.3416,44.2535
88501,10,79,33.8125,3.40179,2.67853,8.279819999999999,-0.0219544,0.0189007,-0.0103015,13.6119,-32.2594,-41.7907,35,0.598498,8.040389999999999,5.52538,0.0522884,-0.0437415,0.00219107,-0.68708,-37.1994,-0.225217,33.4375,8.90575,2.70687,-3.723430000000001,-0.00865114,0.0100916,0.00286414,-3.75078,-22.2361,44.8215
88512,10,79,33.8125,3.5327900000000003,3.4774,8.62548,0.0779893,-0.00340857,-0.00386718,13.8697,-33.0177,-41.6554,34.9375,0.32911,7.927739999999999,5.44342,0.0488276,-0.06152719999999999,-0.00873795,-0.185801,-37.2188,0.6244069999999999,33.4375,8.83239,2.78296,-3.68606,-0.0200157,0.0261197,0.0187393,-3.7461,-22.753,44.2548
88526,10,79,33.8125,3.48671,3.24838,8.433119999999999,0.0615774,-0.0195613,-0.00293177,12.9839,-31.6056,-42.0558,34.9375,0.438033,8.03905,5.25143,-0.0242976,0.0099697,-0.0222711,-0.318179,-36.8268,0.480256,33.4375,8.94046,2.82151,-3.83955,0.00199185,0.0242035,-0.00879158,-3.74493,-22.8822,44.1131
88534,10,79,33.8125,3.33984,2.90977,8.6245,-0.0419905,0.0186562,-0.00639307,13.4803,-31.632,-41.9254,34.9375,0.415932,8.0428,5.79311,0.07050269999999999,0.00471767,-0.0344642,-0.059315199999999985,-37.2236,0.766318,33.4375,8.9817,2.70608,-3.68405,-0.011983,-0.0163182,0.0278153,-3.50856,-21.9927,44.1129
88545,10,79,33.8125,3.48672,2.86966,8.51138,-0.0544473,-0.0228394,-0.017086900000000002,13.7395,-32.0186,-42.5798,34.9375,0.21029,7.96472,5.28627,0.0340136,-0.00711764,-0.022613,-0.313518,-36.8267,0.198279,33.4375,8.90665,2.66859,-3.68459,0.0320283,0.00444676,-0.00811008,-4.13593,-22.3469,44.3948
88556,10,79,33.8125,3.63815,2.90643,8.51352,-0.0170233,-0.00249584,-0.0309821,13.6001,-31.3901,-41.7959,34.9375,0.329608,8.116010000000001,5.442819999999998,-0.016249700000000002,0.116497,-0.0191802,-0.45755,-36.4351,0.759071,33.4375,8.8329,2.66874,-3.64676,0.028760300000000006,0.00936739,-0.0143744,-3.62811,-22.373,44.1129
88567,10,79,33.8125,3.26346,2.9859,8.584610000000001,0.041344,0.015550799999999997,-0.0505272,13.4898,-32.2531,-42.0529,34.9375,0.440221,8.00192,5.32903,-0.0773371,0.028087,0.0388982,0.0913435,-37.7441,-0.0757039,33.4375,8.90685,2.70655,-3.68482,0.0509316,-0.020212,0.0263689,-3.77417,-21.2054,44.6784
88578,10,79,33.8125,3.45267,3.02238,8.58733,0.017562099999999997,-0.00168839,-0.053901099999999987,13.2388,-31.9916,-42.1852,35,0.405339,7.927510000000002,5.44481,-0.12731099999999998,0.122323,0.00195678,-0.0535546,-36.8362,0.059137,33.4375,8.90685,2.70655,-3.68482,0.015481899999999996,-0.0324348,-0.0163769,-3.3894,-21.742,43.8294
88589,10,79,33.8125,3.71186,2.82963,8.4764,0.161468,-0.0440427,-0.10436,13.6098,-32.5071,-41.133,35,0.250593,7.927460000000001,5.36456,-0.041394199999999985,0.170707,-0.0255295,-0.177343,-36.7022,-0.365498,33.4375,8.98359,2.85763,-3.64638,0.0196047,-0.00915024,-0.0279637,-3.87735,-22.3589,44.6794
88600,10,79,33.8125,3.52557,3.39985,8.43319,0.168028,-0.0460833,-0.0617251,13.4877,-32.7487,-41.0001,35,-0.012877700000000002,7.89142,5.47607,-0.174859,0.11835,0.0270528,-0.162493,-37.2181,-0.785478,33.4375,8.944469999999997,2.74428,-3.68467,0.002048,0.000507494,-0.020042,-3.754680000000001,-22.4959,43.9708
88611,10,79,33.8125,3.59901,3.28511,8.396189999999999,-0.120875,0.0372814,0.0516698,13.6233,-33.5006,-41.127,35,0.34154,7.44136,5.90988,-0.0620964,0.0813564,0.00658196,-0.0393362,-35.9321,-1.63795,33.4375,8.94467,2.78225,-3.68491,0.0215484,-0.0272161,-0.0383686,-4.02924,-21.581,43.9688
88622,10,79,33.8125,3.25597,2.8704,8.39245,0.244233,0.00607417,-0.00891022,12.6255,-32.8273,-41.7852,35,-0.0859745,7.77948,5.59127,0.0821484,-0.120411,0.0226142,0.100401,-36.1948,-2.0585,33.4375,8.90685,2.70655,-3.68482,0.05424,0.00467281,0.0100685,-3.63669,-22.1159,43.8289
88632,10,79,33.8125,3.75176,3.8903,8.319469999999999,0.10942,0.0229918,0.0232991,13.1205,-33.9691,-39.6796,35,0.455138,7.591360000000001,5.872730000000002,0.0366496,-0.0913117,0.0361571,-0.4104350000000001,-37.0793,-1.49301,33.4375,8.8351,2.6681,-3.56955,0.0338557,-0.0451284,-0.00305602,-3.25427,-21.8763,44.2555
88643,10,79,33.8125,3.52156,3.20948,8.3568,-0.121435,0.016604499999999998,0.090268,12.2567,-34.1715,-40.0703,35,0.349299,7.781789999999999,6.14124,0.14938800000000002,-0.00613287,-0.0886164,-1.46477,-36.3964,-0.658201,33.4375,8.94157,2.82119,-3.80095,0.0388571,0.00355249,0.0060788000000000005,-3.88943,-21.7142,44.8204
88654,10,79,33.8125,3.5622800000000003,3.81588,8.316880000000001,0.0720854,-0.0495983,-0.00710657,12.2583,-34.2957,-40.0696,35,-0.0486052,7.929710000000001,5.55274,0.164077,-0.0205758,-0.100613,-0.326037,-36.3107,0.477271,33.4375,8.868910000000003,2.82102,-3.72451,-0.000652504,0.0203703,0.00298158,-3.4996,-22.1203,44.6804
88665,10,79,33.8125,3.66977,3.73778,8.1648,0.245382,0.0128685,0.0840755,13.0068,-34.5837,-39.9381,35,0.597354,8.04013,5.48664,0.178322,-0.101818,-0.06161669999999999,-0.8366399999999999,-36.2915,0.1916,33.4375,8.8393,2.6288400000000003,-3.41491,0.016941,0.00939315,0.0218307,-3.38512,-21.8706,43.9714
88676,10,79,33.8125,3.4189,2.83432,8.7414,0.183398,0.0041505000000000005,0.110559,12.2529,-34.2949,-39.4134,35,0.252035,8.04068,5.40294,0.123737,0.0137102,-0.0286583,-0.334129,-36.6982,1.32544,33.4375,8.8318,2.66906,-3.68536,0.0426937,-0.0103098,0.0138363,-4.14723,-21.9609,44.1106
88687,10,79,33.8125,4.661980000000002,5.7972800000000015,10.2125,0.585597,-0.7184619999999999,-0.116415,10.7827,-36.5735,-38.2155,35,0.584327,8.30059,5.02091,0.110836,0.014687100000000003,-0.105659,-0.205546,-37.6066,2.17752,33.4375,8.9826,2.66779,-3.64522,0.023865,-0.0121738,0.00510412,-3.76247,-21.9797,44.2538
88698,10,79,33.8125,3.19105,4.95664,8.26898,2.42058,-1.4154,-0.749166,10.437,-38.4166,-38.4661,35,-0.150197,7.84894,4.6993,-0.123672,0.06007100000000001,-0.06941280000000001,-0.322475,-36.6978,0.620498,33.4375,8.90575,2.70687,-3.723430000000001,-0.000609404,-0.00409276,-0.00433736,-3.62967,-22.3734,43.9711
88709,10,79,33.8125,5.30264,7.71237,4.32712,0.22840700000000005,-1.40298,0.243705,6.34791,-41.5465,-34.7643,35,0.135902,8.22879,5.322780000000002,-0.149436,-0.101734,0.148224,-0.575445,-36.6882,0.336675,33.4375,8.868910000000003,2.82102,-3.72451,0.011967,-0.0102494,-0.00593748,-4.51523,-22.5859,44.2519
88720,10,79,33.8125,6.3266,8.66199,5.3399199999999984,0.375595,-0.699182,1.3078299999999998,-1.12651,-40.2787,-34.6256,35,0.287066,7.73882,5.32711,0.0336497,-0.005596800000000001,0.0169918,-0.192427,-37.0899,0.905637,33.4375,8.86781,2.82134,-3.76312,0.0649014,0.0174027,0.0196688,-3.75585,-22.3667,44.1125
88731,10,79,33.8125,7.4675600000000015,0.8338180000000001,4.99855,-1.80715,0.190481,0.37468,-4.27393,-34.5294,-39.116,35,1.32362,7.9630800000000015,5.57749,-0.00156382,0.00387191,0.0294956,-1.59149,-37.2953,0.0510429,33.4375,8.87032,2.6685,-3.64637,0.0124284,0.030385900000000007,-0.00397971,-3.39291,-21.8723,43.2622
88742,10,79,33.8125,6.7667899999999985,4.11048,5.90069,0.27536700000000003,0.158661,0.135131,-4.78331,-33.1377,-39.9108,34.9375,0.519583,7.8895,5.447,0.060868499999999985,0.00699724,0.00690334,-0.710155,-36.2963,0.333512,33.4375,8.94007,2.7455700000000003,-3.839080000000001,0.0117684,0.0339584,0.0220474,-3.38706,-22.0005,43.54600000000001
88753,10,79,33.8125,6.67163,2.90401,6.673089999999998,-0.13258699999999998,0.320094,-0.0555016,-3.66598,-32.3295,-41.0991,34.9375,0.32359,8.00175,5.24948,0.0167359,-0.0331866,0.00342323,-0.945445,-37.4481,0.0564057,33.4375,8.83039,2.82158,-3.7635,0.0344962,-0.0248797,-0.00680313,-2.87107,-21.8954,44.2569
88764,10,79,33.8125,6.84295,2.1028,6.33197,-0.0428152,0.085783,-0.0877966,-2.91661,-32.1218,-41.8893,34.9375,0.405239,7.88985,5.44493,0.102174,-0.027529200000000004,0.152882,-0.960296,-36.9321,0.476386,33.4375,8.79626,2.82085,-3.64808,0.0511147,-0.0152521,0.034293300000000006,-4.02379,-21.8387,43.9691
88775,10,79,33.8125,6.26244,3.20205,5.70377,0.200669,-0.103782,-0.5920949999999999,-2.1586,-33.2789,-41.4901,34.9375,1.26601,8.37272,4.87814,0.325305,0.222542,-0.139309,-1.48795,-37.1716,1.4611,33.4375,8.79288,2.59368,-3.72388,0.0118982,0.00617886,0.0800799,-4.0156,-22.2254,43.9696
88786,10,79,33.8125,6.2285900000000005,2.68289,7.01358,-0.130025,-0.212051,-1.23663,0.839339,-33.9358,-42.2796,34.9375,0.401015,8.45336,5.24941,-0.0277737,0.129131,-0.103604,-0.982871,-36.6745,1.6028,33.4375,8.90735,2.59233,-3.64552,0.00177908,0.0394176,0.0417658,-3.87267,-22.8758,44.1127
88797,10,79,33.8125,5.21516,6.32824,6.44728,-0.291319,-0.0661157,-1.62927,6.46938,-35.6026,-44.1181,35,0.157904,8.187389999999999,4.7812199999999985,-0.08037310000000003,0.0888516,-0.103788,-0.718612,-36.8129,1.32342,33.4375,8.94828,2.62909,-3.52956,-0.0376223,0.0377744,-0.0119195,-4.26834,-22.3415,43.9688
88807,10,79,33.8125,4.15279,5.540019999999998,6.47251,-0.161404,0.241405,-0.909892,12.684,-34.0747,-46.7646,35,-0.247233,8.342419999999999,5.23803,-0.0634547,-0.00323061,-0.0222563,-0.20691,-36.4448,1.1838799999999998,33.4375,8.947569999999997,2.70535,-3.56863,-0.0192877,0.0249466,-0.0104161,-4.51952,-22.4573,44.1099
88818,10,79,33.8125,5.0501,5.87145,6.13845,0.370789,0.202118,-0.406194,16.4294,-35.5154,-46.50100000000001,35,0.17312,7.88979,5.32456,-0.111323,-0.067665,-0.0406676,-0.716781,-36.1674,0.614743,33.4375,8.94667,2.74364,-3.60747,0.0374386,-0.0120816,-0.0153405,-4.14216,-22.3482,43.8274
88829,10,79,33.8125,3.7981,8.27557,6.57343,0.948275,0.108584,-0.257112,19.0613,-39.2524,-43.0716,35,0.329408,8.0407,5.44306,0.038095599999999986,0.0771426,-0.0489673,-0.8443649999999999,-36.5499,0.8980360000000001,33.4375,8.90484,2.74516,-3.76226,0.0280493,-0.0147344,0.00745434,-4.03002,-21.8401,43.4017
88840,10,79,33.8125,4.00534,6.82978,6.312,-0.210635,0.291319,-0.0783398,19.7969,-38.9189,-42.419,35,0.440221,8.00192,5.32903,-0.0308496,-0.0329485,0.058397,-0.067173,-36.7074,0.763333,33.4375,8.86333,2.59449,-3.87752,0.035188,-0.0341233,0.0395886,-4.0140400000000005,-22.225,44.1114
88851,10,79,33.8125,3.63549,5.88791,6.733,-0.42203,0.12841,0.00137809,21.2876,-37.5109,-44.6615,35,0.0940574,8.115169999999999,5.2062300000000015,-0.0431268,-0.00256718,-0.0138554,-0.5847680000000001,-36.6885,0.9006290000000001,33.4375,8.97879,2.78298,-3.80033,0.0199395,-0.000782458,-0.00582772,-4.39958,-21.9475,44.3934
88862,10,79,33.8125,3.54434,5.06116,7.5426600000000015,-0.103416,0.040472900000000006,-0.024874200000000003,20.7603,-34.8772,-45.3325,35,-0.0205853,8.00257,5.20452,-0.08135360000000001,0.114928,-0.0625316,-0.31708000000000003,-36.4395,0.0550514,33.4375,8.90795,2.70623,-3.64622,-0.0196602,-0.01394,-0.0013289,-4.14879,-21.9612,43.9688
88873,10,79,33.8125,3.64459,5.4736,7.08092,-0.0105366,0.0136204,0.00304674,21.0248,-36.1321,-45.1942,35,-0.136073,8.00267,5.16371,0.0423094,0.00386301,-0.000869698,0.469934,-37.2422,-0.0759194,33.4375,8.94647,2.70567,-3.60723,0.012826,-0.0131422,0.027910400000000002,-3.90774,-21.5887,43.4019
88884,10,79,33.8125,3.68372,5.4736400000000005,7.12,0.07034639999999999,0.039562,0.0124609,21.5227,-36.0348,-45.4583,35,-0.156584,7.743360000000001,5.78371,-0.0633416,-0.0579389,0.0375492,-0.304195,-36.8265,-0.365675,33.4375,8.75765,2.59327,-3.64706,0.0244103,-0.0255298,0.046730400000000005,-4.00547,-22.4821,44.3954
88895,10,79,33.8125,3.67917,5.58611,6.9656,0.0715591,-0.00605642,0.0252093,20.6518,-36.3602,-44.7984,35,0.599144,7.85238,5.56472,0.00791604,-0.0191353,-0.00214288,-0.695671,-36.9414,0.0552669,33.4375,8.90625,2.59265,-3.68412,0.0641405,-0.00470205,0.00291698,-3.9093,-21.589,43.26
88906,10,79,33.8125,3.56314,5.2076,6.965139999999999,0.014042600000000002,0.00627608,0.0240206,21.5256,-36.4071,-45.1936,35,0.205468,8.3023,5.091480000000002,-0.023477900000000003,-0.107198,0.00926643,-0.312785,-36.5685,-0.0851908,33.4375,9.01362,2.70745,-3.87668,-0.00299237,0.000913692,-0.000357994,-4.13086,-22.7342,44.1116
88917,10,80,33.8125,3.97908,5.62105,6.893,-0.0598576,0.0213116,0.0101713,20.9005,-36.3734,-44.7988,35,0.173965,7.7770899999999985,5.3636599999999985,-0.0344844,-0.00915858,-0.0809569,-0.0379717,-37.0939,-0.644313,33.4375,8.87162,2.70615,-3.608,0.0337944,0.029937900000000007,0.023643200000000003,-3.51636,-21.9945,43.4037
88928,10,80,33.8125,3.39077,5.0996,7.463260000000001,-0.124058,0.0750303,0.05786040000000001,21.1483,-35.271,-46.512,35,0.25288,7.927980000000002,5.44204,0.0512158,-0.0202728,-0.0195273,-0.303329,-37.3428,0.0602757,33.4375,8.8294,2.63173,-3.76233,-0.0492785,0.0209716,-0.0254993,-4.1597,-21.4457,43.9682
88939,10,80,33.8125,4.0685400000000005,7.02522,7.00506,0.44575,-0.123812,0.693937,18.2876,-35.4901,-45.8487,35,0.105395,8.080110000000001,5.59376,0.0686768,0.00251747,-0.0455789,0.325901,-36.8506,0.484872,33.4375,8.86812,2.66914,-3.72358,0.0105067,-0.0274711,-0.0242208,-3.76715,-21.9807,43.8283
88950,10,80,33.8125,4.27237,2.4351700000000003,7.2930100000000015,0.207885,-0.121607,0.473647,14.9237,-34.4423,-46.5044,35,0.47948,8.00206,5.36846,0.0805591,-0.0179503,0.0234733,0.06127680000000001,-36.8413,0.905991,33.4375,8.8285,2.67002,-3.80117,0.0297892,-0.0414431,0.0221755,-3.11913,-22.0105,44.6816
88961,10,80,33.8125,3.729130000000001,3.2688900000000003,6.70475,0.247796,-0.0159842,-0.712313,14.4243,-35.4072,-44.6603,35,0.212279,7.85228,5.36411,-0.0384878,0.0204658,0.0179421,-0.17378,-37.0894,-0.222271,33.4375,8.94317,2.70664,-3.72304,0.00796434,0.0247664,-0.0119215,-3.51636,-21.4765,44.3959
88972,10,80,33.8125,3.64967,5.62636,7.19595,0.310893,0.142311,-0.923635,19.1609,-35.6609,-45.9807,35,0.017828200000000002,8.11541,5.20485,-0.07097769999999999,-0.0323271,0.028618200000000007,0.206775,-36.7165,-0.22174,33.4375,8.94627,2.66771,-3.607,0.0184727,0.00802868,-0.0215037,-4.13164,-22.4754,44.5368
88982,10,80,33.8125,3.91812,5.11342,5.23884,-0.271476,0.0941594,0.057388199999999986,20.7907,-37.3604,-44.9238,35,0.434303,7.92531,5.13557,-0.00962443,-0.014161600000000003,-0.0059922,-0.5777760000000001,-36.6883,0.477663,33.4375,8.94427,2.7063200000000003,-3.68444,0.0124558,-0.0462414,-0.0251794,-3.87384,-22.7466,44.2543
88993,10,80,33.8125,3.5376800000000004,3.92332,7.58489,-0.128303,0.0703649,-0.0467954,20.5121,-34.74,-45.5953,35,0.256112,7.85345,5.55851,-0.0464287,-0.013946,-0.0183476,-0.69334,-36.9414,-0.0857216,33.4375,8.90944,2.78185,-3.60809,-0.0176589,0.0203015,0.0147523,-4.00508,-22.8705,43.6867
89006,10,80,33.8125,3.65423,5.13516,7.4286,-0.22330500000000006,0.0535909,0.0115854,21.0206,-35.0159,-46.5133,35,0.0984332,8.0409,5.36144,-0.054382000000000014,-0.028934,0.025288,-0.446629,-36.69300000000001,0.337598,33.4375,8.789769999999999,2.63261,-3.83992,-0.0127427,-0.0101963,-0.00757749,-4.00975,-22.3536,44.2534
89015,10,80,33.8125,3.5397800000000004,5.55236,7.310010000000001,0.0166115,-0.000539557,-0.0120966,20.8907,-34.7606,-46.2521,35,0.138537,7.928339999999999,5.43997,-0.0273094,0.037526599999999986,-0.009070299999999998,-1.33742,-36.9176,-0.090338,33.4375,8.79787,2.7063,-3.57017,0.0572164,0.0183095,0.00390229,-4.41049,-21.9499,43.4005
89026,10,80,33.875,3.69549,5.24936,7.5058,-0.0487295,0.00140013,0.00883821,20.763,-34.5056,-46.2534,35,0.439723,7.81365,5.32964,0.0541068,0.0233646,0.00758268,0.0740298,-36.4537,-0.224156,33.4375,8.90775,2.66826,-3.64599,0.00949639,-0.0337647,-0.00931546,-3.88943,-22.2321,43.8282
89039,10,80,33.875,3.69443,5.0976,7.5063,0.06970130000000001,-0.0134391,0.00154996,20.6436,-34.6236,-46.6462,35,0.334131,7.66547,5.63797,0.0118184,0.00855105,-0.0284166,-0.4427,-36.951,0.33909,33.4375,8.91015,2.70559,-3.56902,0.00121269,0.0013139,-0.0231876,-4.02768,-21.5806,44.1106
89048,10,80,33.875,3.69469,5.13554,7.50618,-0.00842968,0.00407793,-0.0106034,20.5164,-34.4926,-46.5155,35,0.215264,8.11637,5.44075,0.06628560000000001,-0.0315683,-0.0259142,0.0705999,-36.841,0.342037,33.4375,8.9826,2.66779,-3.64522,-0.000330825,-0.0241394,0.0198953,-3.76598,-22.1099,43.6866
89059,10,80,33.875,3.64781,5.17142,7.2359399999999985,0.00585234,0.0166601,0.0117149,20.3949,-34.8583,-46.2505,35,0.251836,7.9653800000000015,5.40318,-0.0175033,0.021474,0.0464631,0.202113,-36.7166,0.0602372,33.4375,8.903739999999997,2.74549,-3.80087,0.0212677,0.0384314,0.016600200000000002,-4.53667,-21.9432,43.5419
